id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
364710,375432,10000,10000,3950, 36 months,12.41%,334.11,C,C3,"Super Products, Inc.",2 years,MORTGAGE,40000,Not Verified,8-Dec,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=364710,to consolidate credit card debt and pay at a better rate,credit_card,ccard,088xx,NJ,9.51,0,Jul-90,690,694,4,,,17,0,23534,45.80%,38,f,0,0,11151.12364,4404.72,10000,1151.12,0,0,0,10-Jan,7146.39,10-Feb,10-Jan,719,715,0,1,INDIVIDUAL,0,0,0,0,0
364376,369650,3000,3000,2354.859112, 36 months,9.38%,95.94,A,A5,Main Street Mortgage,1 year,RENT,75000,Not Verified,8-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=364376,"I will be using this money to pay a set-up fee deposit for a franchise opportunity. The fee is reimbursed at my first closing and at that time I will be repaying my loan (expected to occur in 90 days). This money will cover all marketing, training, business cards, a website set up and all advertising that is professionally done by the company.   I have a full time job as a business finance consultant. This occupation has lent itself to my ability to start my company - having over 15 years experience in this industry. My franchise business will be both real estate investment and finance consulting. In the finance consulting part I assist small to medium sized business owners obtain funding by partnering with an established commercial business finance company that has in-house underwriting and the ability to fund deals directly or use a connected lending source. These deals have a minimum average amount of $1.5M with a 1.5% fee per loan which is split with the franchise. In the real estate investment part I acquire and renovate income producing properties.  These properties are purchased at a low entry value (under appraised value) - usually no more than 65% acquisition. These properties are then stabilized and provide affordable housing, often with the  option of government subsidized rentals which is guaranteed rental income.   I am a good financial risk for this loan because my business dealings provide my business with high cash returns on low entry business opportunities. I am highly experienced in lead generation of qualified business owners in need of financing as my W-2 job is as a commercial lead pre-qualifier/originator for an out-of-state commercial lender. Over the past year I have averaged on a monthly basis leads totaling refinance amounts in excess of $5M (with a 70% closing ratio). I also budget well and keep my expenses low (as seen in my A credit grade). Please let me know if you have any questions and thank you for looking at my listing. ",small_business,Investing in a SOLID business!,302xx,GA,1.36,0,Dec-87,725,729,4,,,7,0,3484,29%,8,f,0,0,505.56,402.01,292.06,89.98,0,123.52,1.2,9-Apr,95.94,9-Aug,16-Oct,509,505,0,1,INDIVIDUAL,0,0,0,0,0
364261,374739,4500,4500,1149.998238, 36 months,14.30%,154.46,D,D4,Ashley Furniture Homestore,4 years,RENT,32500,Verified,8-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=364261,I am consolidating some credit card debt for a lower payment and  better interest rates. ,debt_consolidation,Consolidation,398xx,GA,19.5,0,6-Jul,685,689,2,,,5,0,2967,42.40%,9,f,0,0,1390.14,354.5,951.07,437.72,0,1.35,0,9-Sep,154.46,10-Mar,16-Nov,509,505,0,1,INDIVIDUAL,0,0,0,0,0
363646,373693,16000,16000,8400, 36 months,15.57%,559.13,E,E3,AQA Inc. Aftermarket Quality Accessories,3 years,MORTGAGE,42000,Not Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=363646, Need nursing school money,educational,Nursing,454xx,OH,6.83,0,May-80,705,709,8,,,4,0,8044,30.70%,4,f,0,0,16208.16,8509.5,16000,208.16,0,0,0,8-Dec,16208.74,9-Jan,8-Dec,744,740,0,1,INDIVIDUAL,0,0,0,0,0
362762,372341,10000,10000,4241.936252, 36 months,13.04%,337.14,C,C5,State Farm,6 years,MORTGAGE,51000,Not Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=362762,The purpose of the loan to complete some minor home improvements and consolidate some credit card debit.,house,Home improvement and debt consolidation,333xx,FL,12.8,1,May-97,705,709,5,15,,15,0,3359,12.90%,46,f,0,0,12136.70502,4659.43,10000,2136.71,0,0,0,11-Dec,339.93,11-Dec,11-Nov,704,700,0,1,INDIVIDUAL,0,0,0,0,0
363435,373408,25000,25000,4505.684791, 36 months,15.25%,869.7,E,E2,kane auto parts inc.,10+ years,MORTGAGE,45000,Verified,8-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=363435,We are looking to acquire working cash to get caught up on credit card debt.,debt_consolidation,credit card debt consolidation,167xx,PA,13.73,0,May-87,695,699,6,,,7,0,18840,54.80%,14,f,0,0,4348.5,1197.34,2828.53,1516.17,0,3.8,0,9-Apr,869.7,9-Nov,16-Nov,644,640,0,1,INDIVIDUAL,0,0,0,0,0
363351,373265,16000,16000,4228.304607, 36 months,13.36%,541.89,D,D1,"Dynalog, Inc.",8 years,MORTGAGE,150000,Verified,8-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=363351,"I have several credit card balances, most are reasonable rates (9.9% or lower).  However, one of my credit cards, with a balance of just under $16k, increased the rate to 21.55%!  I would like to refinance this balance at a lower rate and pay the interest to an individual, rather than a bank.  I am a working professional (education: MBA, title: Director) and homeowner with a perfect payment history on all of my debts.  I have worked successfully in my current industry for over 15 years.    Also, I have made many personal loans to individuals in my own community and wish to continue to do more as I am able.",credit_card,Credit Card Re-Fi,480xx,MI,24.55,0,Nov-88,680,684,3,,,18,0,146579,85.40%,47,f,0,0,4335.12,1466.81,3023.61,1308.07,0,3.44,0,9-Jul,541.89,9-Dec,16-Nov,649,645,0,1,INDIVIDUAL,0,0,0,0,0
363172,372969,8000,8000,2785.3, 36 months,12.72%,268.48,C,C4,Fruit of the Loom,8 years,MORTGAGE,48000,Not Verified,8-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=363172,Needing a loan to help pay off high interest credit cards and do a little renovating on the house.,credit_card,Personal loan,426xx,KY,18.5,0,3-Nov,675,679,4,,,5,0,7368,82.80%,13,f,0,0,6868.64,2376.06,5214.59,1482.16,0,171.89,33.1552,10-Dec,268.48,11-Jun,16-Oct,614,610,0,1,INDIVIDUAL,0,0,0,0,0
363297,373157,8000,8000,1984.22745, 36 months,11.78%,264.88,C,C1,HSBC,3 years,MORTGAGE,46000,Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=363297,I'd like this loan to payoff all my wife's and my credit cards.,debt_consolidation,Payoff Credit cards,972xx,OR,11.74,0,3-Jun,700,704,4,,,12,0,6290,33.10%,23,f,0,0,9535.453642,2329.49,8000,1535.45,0,0,0,11-Dec,274.26,11-Dec,11-Nov,659,655,0,1,INDIVIDUAL,0,0,0,0,0
363220,373032,24950,24950,9556.733196, 36 months,13.36%,845,D,D1,sunpay international,5 years,OTHER,160000,Not Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=363220, I need loan to make improvemnt ,small_business,Improvement,940xx,CA,7.91,0,Jun-00,710,714,5,26,,12,0,16716,22.40%,20,f,0,0,30419.9155,11031.87,24950,5469.92,0,0,0,11-Dec,858.48,11-Dec,11-Nov,734,730,0,1,INDIVIDUAL,0,0,0,0,0
362547,372010,20000,20000,7496.840138, 36 months,12.09%,665.15,C,C2,Garden city group,10+ years,MORTGAGE,290004,Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=362547,New cabinets and counters plus additional island.,home_improvement,Kitchen remodel,117xx,NY,10.06,0,Feb-86,710,714,4,26,,7,0,211463,0%,40,f,0,0,23985.12964,8658.4,20000,3951.87,33.26,0,0,12-Jan,12.53,12-Jan,11-Dec,564,560,0,1,INDIVIDUAL,0,0,0,0,0
362562,372032,7500,7500,3623.882571, 36 months,14.30%,257.43,D,D4,Nothern Arizona University,10+ years,MORTGAGE,47004,Not Verified,8-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=362562, I need this to jump start my business. So far I have made a 1000 in one month with a starting cost of 40.00.,small_business,Art Dealer on Ebay,860xx,AZ,22.85,0,Oct-95,675,679,6,61,,13,0,29895,54.30%,21,f,0,0,1287.15,619.28,858.77,425.73,0,2.65,0,9-May,257.43,9-Oct,16-Nov,634,630,0,1,INDIVIDUAL,0,0,0,0,0
362516,371973,5000,5000,2180.13, 36 months,11.78%,165.55,C,C1,GuardsMark LLC security,2 years,RENT,21996,Not Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=362516, to pay off some bills,debt_consolidation,bill's,799xx,TX,2.07,0,Sep-98,700,704,4,,,4,0,1312,17%,5,f,0,0,5959.645034,2580.95,4999.99,959.66,0,0,0,11-Nov,172.84,11-Dec,16-Feb,499,0,0,1,INDIVIDUAL,0,0,0,0,0
362152,371219,16000,16000,6674.382701, 36 months,13.04%,539.42,C,C5,progressive insurance,< 1 year,MORTGAGE,74000,Not Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=362152,"I am an senior programmer anaylst seeking to consolidate my entire credit card debt into one single payment. I am honest, hard working individual and willing to pay the loan back before the 36 month period.   If any one is willing please give a call 216-854-1068 to further discuss my situation. Thanks",debt_consolidation,Need load to consolidate credit card deb,442xx,OH,6.11,0,2-Mar,695,699,5,,,8,0,16917,71.10%,14,f,0,0,19492.96329,7863.49,15999.99,3439.03,53.94,0,0,11-Dec,797.52,12-Jan,16-Nov,659,655,0,1,INDIVIDUAL,0,0,0,0,0
362127,371178,8000,8000,2975, 36 months,12.72%,268.48,C,C4,"MGP Ingredients, Inc.",2 years,MORTGAGE,37000,Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=362127,"This loan will be used to pay for my husband's expenses and tuition to attend Mobile Dynamics.  Mobile Dynamics is a school specializing in car audio installation.  For 16 years my husband has been very passionate about car audio and has competed in USACII very seriously for the last 3 years.  He is planning on attending the USACCI world finals for the 3rd time this November.  In 2006 and 2007 he placed 3rd in the nation for his class.  His installation skills are good, however, he would like to improve his skills and become certified.  The certifications he will receive through the 8 week course will enable him to work within the car audio industry.  In August of this year, my husband was terminated from his job of over 5 years as a steel machinist due to a skin rash that was caused from the contact with the metal he worked with.  Currently he is receiving workman's compensation and is classified as partially disabled.  This school would allow him to change his career and would allow him to work in an industry that he loves as well as one that is not detrimental to his health.  ",other,Mobile Dynamics,660xx,KS,14.4,0,2-Aug,705,709,6,,,12,0,2479,45.10%,17,f,0,0,8944.472998,3326.23,8000,944.47,0,0,0,9-Dec,5726.04,10-Jan,9-Dec,734,730,0,1,INDIVIDUAL,0,0,0,0,0
361677,370347,4000,4000,3350, 36 months,9.38%,127.91,A,A5,Pinkham Real Estate,5 years,MORTGAGE,120000,Not Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=361677,Adding an approved 4th unit to a 3 unit home.  All 4 units are currently rented.,home_improvement,adding 4th unit to 3 unit home,038xx,NH,6.46,0,Nov-94,725,729,1,25,,11,0,138492,49.40%,30,f,0,0,4569.588434,3827.03,4000,569.59,0,0,0,11-Mar,1130,11-Apr,13-Aug,759,755,0,1,INDIVIDUAL,0,0,0,0,0
361876,370754,5000,5000,1974.991961, 36 months,13.04%,168.57,C,C5,Houlihans,4 years,MORTGAGE,29496,Verified,8-Nov,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=361876, needed to pay off back debt,debt_consolidation,8-Nov,171xx,PA,20.38,0,2-May,670,674,4,28,,12,0,4546,56.10%,21,f,0,0,1885.54,744.15,1224.7,489.4,0,171.44,1.78,9-Oct,535.71,10-Feb,16-Oct,654,650,0,1,INDIVIDUAL,0,0,0,0,0
361645,368172,25000,25000,8774.454165, 36 months,15.25%,869.7,E,E2,,< 1 year,RENT,132000,Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=361645,"Dear Lending Club Lender(s),  I would like to thank you very much for taking the time out to read my Small Business Loan request and making it a viable option in your investing portfolio.  My family has been in the retail industry since 1975. We sell low-cost, high-profit margin items such as basic work clothing, evening-wear, resort-wear, and cruise-wear.  Additionally, we sell silver, amber, larimar, and other low-cost jewelry.  Our profit margins are generally greater than 15% based on the cost of goods sold.   I also have a full-time job as a senior technology consultant for a prestigious consulting firm and make over $80,000 annually with a minimum 7% bonus.  I also have 3 investment properties with LTV ratios well below 80% and I have a positive net cash flow of $600/month.  My gross rental income is $3120/month with grade A tenants.  Our business has well-established, long-standing relationships with local banks.  Currently, we are comparing our options between peer-to-peer lenders and local banks.  Due to the tight credit market, the fees, interest rates, and points are a bit too high at local banks.  The loan would be used to finance the purchase of inventory and will more than likely be paid off early. Therefore, we thought lending club might be a better fit.  With that in mind, below is a breakdown of our income statement from FY' 07:  Revenue:....... $627,300.00  COGS:............ $(319,923.00) ------------------------------------ Gross Margin:..$307,377.00  ------------------------------------ Rent:.............. $(65,400.00) Salary:........... $(96,000.00) Utilities:..........$(29,100.00) Insurance:..... $(48,000.00) ----------------------------------- Total Exp:...... $(238,500.00) ------------------------------------ Op. Income:....$68,877.00  ------------------------------------ Taxes:............ $(13,775.40)  ------------------------------------ Net Income	 $55,101.60  ----------------------------------- Proft Margin	17% ",small_business,Small business loan for Inventory,221xx,VA,11.74,0,2-Oct,705,709,7,,,12,0,20794,57.10%,20,f,0,0,29383.61715,10312.79,25000,4383.62,0,0,0,10-Apr,15481.58,10-May,10-Apr,709,705,0,1,INDIVIDUAL,0,0,0,0,0
361648,370275,25000,25000,11228.39076, 36 months,17.78%,901.06,F,F5,Selman & Company,10+ years,MORTGAGE,80000,Not Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=361648,"My wife and I recently built a home as an owner/builder construction loan.  The amount of money from the bank did not cover our total costs to build so we had to use our credit cards.  My wife and I are both employed fulltime, she as a teacher, and myself as an IT manager.    Prior to the construction, we only had a mortgage and a college loan.  Our vehicles were paid in full, we had money in the bank and we funded our 401k(s).  We are trying to pay off each card, one at a time, but the interest rates on some are 25 percent.  We would like to pay off our high interest rate cards and combine them into one structured payment.  We would close or have the card limits reduced once they are paid.  We have recently tried to transfer balances to other low interest cards, so I believe this may have cause our credit score to lower a bit.    We have more than $2,000 each month to pay toward this debt, but the interest on some of the cards consumes almost half.  My wife and I both have a bachelor degree from a State University and are responsible with our finances.  Having been denied for a loan is so discouraging when we have worked so hard.  Thank you, Bryan",debt_consolidation,Debt consolidation - bms,440xx,OH,12.99,1,Jun-93,670,674,6,4,,7,0,35251,83.50%,33,f,0,0,30772.91441,13813.61,25000,5772.91,0,0,0,10-Jul,13657.57,10-Aug,16-Apr,774,770,0,1,INDIVIDUAL,0,0,0,0,0
361198,369508,8500,8500,5886.100286, 36 months,16.83%,302.33,F,F2,Lipman Hearne,10+ years,RENT,60000,Verified,8-Nov,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=361198," I had to take out a private loan a year and a half ago to pay off my last semester of college.  Because my I didn't have established credit at the time, I was only eligible for a signature loan through bank with a really high interest rate.  I've been paying on the loan since I graduated, but I feel like I'm paying more interest than anything.  I would like to take out a loan with a lower interest rate, so that I can pay off the balance a little faster. ",debt_consolidation,Loan for paying off school debt ,606xx,IL,14.68,1,Apr-77,680,684,9,14,,9,0,0,0%,17,f,0,0,10942.29459,7535.1,8500,2397.06,45.24000005,0,0,11-Nov,337.19,11-Dec,11-Nov,654,650,0,1,INDIVIDUAL,0,0,0,0,0
